field	occupation	count	expected	diff
GENERAL EDUCATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	597	2561.39565509444	0.233076057114646
GENERAL EDUCATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	829	2402.78233226648	0.345016687057969
GENERAL EDUCATION	CMM-COMPUTER PROGRAMMERS	538	4655.17838583364	0.115570222107322
GENERAL EDUCATION	CMM-COMPUTER SUPPORT SPECIALISTS	1169	3077.60434942695	0.379840898073096
GENERAL EDUCATION	CMM-COMPUTER SYSTEMS ANALYSTS	915	4968.24040977227	0.184169831677276
GENERAL EDUCATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	662	12533.2885341492	0.0528193377337688
GENERAL EDUCATION	CMS-CLERGY	3055	3975.04200476398	0.768545337719366
GENERAL EDUCATION	CMS-COUNSELORS	8720	5668.89330151056	1.53821910842394
GENERAL EDUCATION	CMS-SOCIAL WORKERS	4750	7600.23023544882	0.624981066737316
GENERAL EDUCATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	201298	35065.2206156846	5.740673991652
GENERAL EDUCATION	EDU-OTHER TEACHERS AND INSTRUCTORS	8534	3196.7942899863	2.66954931280128
GENERAL EDUCATION	EDU-POSTSECONDARY TEACHERS	11164	11806.6770187007	0.945566646933531
GENERAL EDUCATION	EDU-SECONDARY SCHOOL TEACHERS	39518	8557.83773216146	4.61775523640583
GENERAL EDUCATION	EDU-SPECIAL EDUCATION TEACHERS	11954	2348.3867516768	5.09030294582636
GENERAL EDUCATION	ENG-CIVIL ENGINEERS	154	3658.83735216751	0.042089873142016
GENERAL EDUCATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	72	2810.07211628719	0.0256221182305919
GENERAL EDUCATION	ENG-MECHANICAL ENGINEERS	22	2417.03913544593	0.00910204542300105
GENERAL EDUCATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	360	5564.47116066038	0.0646961750013411
GENERAL EDUCATION	ENT-DESIGNERS	693	4558.0379455321	0.152039102851106
GENERAL EDUCATION	FIN-ACCOUNTANTS AND AUDITORS	3142	10320.1370140653	0.304453322249286
GENERAL EDUCATION	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	653	2153.28827662616	0.303257119396544
GENERAL EDUCATION	FIN-PERSONAL FINANCIAL ADVISORS	574	3392.45486121964	0.169199008824435
GENERAL EDUCATION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	2524	13040.9380366088	0.193544359532618
GENERAL EDUCATION	MED-PHARMACISTS	204	2845.25422735905	0.0716983382498482
GENERAL EDUCATION	MED-PHYSICAL THERAPISTS	885	2050.70572328301	0.431558750703239
GENERAL EDUCATION	MED-PHYSICIANS AND SURGEONS	1439	10102.2736436152	0.142443181680143
GENERAL EDUCATION	MED-REGISTERED NURSES	3465	15930.3168143099	0.217509798479805
GENERAL EDUCATION	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	188	2086.62877932298	0.0900974825340028
GENERAL EDUCATION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	4540	8248.83813063418	0.55038054185347
GENERAL EDUCATION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	1524	5926.38445284114	0.257155102259589
GENERAL EDUCATION	MGR-CONSTRUCTION MANAGERS	733	3067.63991709723	0.238945906237133
GENERAL EDUCATION	MGR-EDUCATION ADMINISTRATORS	30427	8107.36874137863	3.75300556451883
GENERAL EDUCATION	MGR-FINANCIAL MANAGERS	2134	7899.31650429936	0.270149955232016
GENERAL EDUCATION	MGR-FOOD SERVICE MANAGERS	1362	2549.64273491067	0.534192489540194
GENERAL EDUCATION	MGR-GENERAL AND OPERATIONS MANAGERS	3053	7150.73213807247	0.426949288695208
GENERAL EDUCATION	MGR-HUMAN RESOURCES MANAGERS	1101	2616.35333186683	0.420814721998734
GENERAL EDUCATION	MGR-MARKETING AND SALES MANAGERS	2516	7950.90160397553	0.316442099942725
GENERAL EDUCATION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	2550	4463.06924048192	0.571355688787085
GENERAL EDUCATION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	10362	24282.8872404792	0.426720261778703
GENERAL EDUCATION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	1202	2346.03616764004	0.51235356751091
GENERAL EDUCATION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	1735	2735.05782572294	0.634355874922462
GENERAL EDUCATION	OFF-CUSTOMER SERVICE REPRESENTATIVES	3352	5477.29515268857	0.611980896876563
GENERAL EDUCATION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	2208	5291.57346395847	0.417267191892723
GENERAL EDUCATION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	4757	5959.03713109084	0.798283329227922
GENERAL EDUCATION	PRT-POLICE OFFICERS	1470	3757.53633188472	0.391213782159938
GENERAL EDUCATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	1964	5911.69330261142	0.332222918115936
GENERAL EDUCATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	4786	8744.09596724778	0.547340744878215
GENERAL EDUCATION	SAL-INSURANCE SALES AGENTS	1341	3079.87828398425	0.435406816877592
GENERAL EDUCATION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	2388	3244.62356516896	0.735986764577309
GENERAL EDUCATION	SAL-RETAIL SALESPERSONS	5355	5968.3628177584	0.897230976653533
GENERAL EDUCATION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	1670	3947.49929181157	0.423052640810889
GENERAL EDUCATION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	3607	8838.37482698283	0.408106701809944
GENERAL EDUCATION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	496	2708.97145288026	0.183095321832439
ELEMENTARY EDUCATION	BUS-HUMAN RESOURCES WORKERS	1837	4681.06383839504	0.39243216145282
ELEMENTARY EDUCATION	BUS-MANAGEMENT ANALYSTS	1070	6648.25649680563	0.160944452205494
ELEMENTARY EDUCATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	434	2615.48806660726	0.16593461294701
ELEMENTARY EDUCATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	242	2453.52509449229	0.0986335947992728
ELEMENTARY EDUCATION	CMM-COMPUTER PROGRAMMERS	225	4753.48800247222	0.0473336631717553
ELEMENTARY EDUCATION	CMM-COMPUTER SUPPORT SPECIALISTS	929	3142.59822907679	0.295615262366171
ELEMENTARY EDUCATION	CMM-COMPUTER SYSTEMS ANALYSTS	458	5073.16137510829	0.0902790126581029
ELEMENTARY EDUCATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	393	12797.9707200699	0.030707993368331
ELEMENTARY EDUCATION	CMS-CLERGY	1794	4058.98827346119	0.441982060339932
ELEMENTARY EDUCATION	CMS-COUNSELORS	8202	5788.6108893333	1.41692025199239
ELEMENTARY EDUCATION	CMS-SOCIAL WORKERS	3545	7760.73444364108	0.456786664425127
ELEMENTARY EDUCATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	311156	35805.739691509	8.69011512346407
ELEMENTARY EDUCATION	EDU-OTHER TEACHERS AND INSTRUCTORS	5889	3264.30526272955	1.80405921812463
ELEMENTARY EDUCATION	EDU-POSTSECONDARY TEACHERS	5756	12056.014379223	0.477438050332766
ELEMENTARY EDUCATION	EDU-SECONDARY SCHOOL TEACHERS	12207	8738.56501626818	1.39691127516644
ELEMENTARY EDUCATION	EDU-SPECIAL EDUCATION TEACHERS	13890	2397.98076980918	5.79237338967707
ELEMENTARY EDUCATION	ENG-CIVIL ENGINEERS	29	3736.1059050825	0.00776209260035941
ELEMENTARY EDUCATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	46	2869.41616061419	0.0160311357520737
ELEMENTARY EDUCATION	ENG-MECHANICAL ENGINEERS	38	2468.08297761731	0.0153965650039389
ELEMENTARY EDUCATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	153	5681.98352673119	0.0269272163990275
ELEMENTARY EDUCATION	ENT-DESIGNERS	782	4654.29611781032	0.168016812898425
ELEMENTARY EDUCATION	FIN-ACCOUNTANTS AND AUDITORS	3111	10538.0811247782	0.295215036130734
ELEMENTARY EDUCATION	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	471	2198.76213980436	0.214211438096669
ELEMENTARY EDUCATION	FIN-PERSONAL FINANCIAL ADVISORS	414	3464.09785945256	0.119511635293532
ELEMENTARY EDUCATION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	831	13316.3409347851	0.0624045301986261
ELEMENTARY EDUCATION	MED-PHARMACISTS	100	2905.34125929368	0.0344193645686603
ELEMENTARY EDUCATION	MED-PHYSICAL THERAPISTS	127	2094.01321373451	0.0606490919765999
ELEMENTARY EDUCATION	MED-PHYSICIANS AND SURGEONS	549	10315.6168426866	0.0532202783771694
ELEMENTARY EDUCATION	MED-REGISTERED NURSES	2225	16266.7385814568	0.136782182172423
ELEMENTARY EDUCATION	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	70	2130.69490490617	0.0328531315482179
ELEMENTARY EDUCATION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1958	8423.03985764086	0.232457643925764
ELEMENTARY EDUCATION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	566	6051.53982505731	0.0935299140982915
ELEMENTARY EDUCATION	MGR-CONSTRUCTION MANAGERS	296	3132.42336452704	0.0944955280796446
ELEMENTARY EDUCATION	MGR-EDUCATION ADMINISTRATORS	27899	8278.58287043071	3.37002122665814
ELEMENTARY EDUCATION	MGR-FINANCIAL MANAGERS	1989	8066.13691651122	0.246586441637081
ELEMENTARY EDUCATION	MGR-FOOD SERVICE MANAGERS	1224	2603.48694431781	0.470138712495339
ELEMENTARY EDUCATION	MGR-GENERAL AND OPERATIONS MANAGERS	1210	7301.7436948623	0.165713841866483
ELEMENTARY EDUCATION	MGR-HUMAN RESOURCES MANAGERS	1148	2671.60635800856	0.42970402303419
ELEMENTARY EDUCATION	MGR-MARKETING AND SALES MANAGERS	1140	8118.81140760338	0.140414642336977
ELEMENTARY EDUCATION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	911	4557.32183183233	0.199898105426037
ELEMENTARY EDUCATION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	4667	24795.7013880002	0.188218107928118
ELEMENTARY EDUCATION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	608	2395.58054535129	0.253800691936594
ELEMENTARY EDUCATION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	1129	2792.81769313198	0.404251234434817
ELEMENTARY EDUCATION	OFF-CUSTOMER SERVICE REPRESENTATIVES	3353	5592.96650661903	0.599502964309168
ELEMENTARY EDUCATION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	2321	5403.32268504949	0.429550507213274
ELEMENTARY EDUCATION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	4957	6084.88207350494	0.814641917480042
ELEMENTARY EDUCATION	PRT-POLICE OFFICERS	478	3836.88924291757	0.124580088122775
ELEMENTARY EDUCATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	1211	6036.5384221955	0.200611661071737
ELEMENTARY EDUCATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	3561	8928.75671515964	0.398823723571052
